,page,name,price,url,rating,reviews
153,1,Dopenain 27 L Casual/ Laptop Bag/Office School College Teens & Students /Backpack for Men Women Boys with Rain Cover,489,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0OTYxMjcwMzc5MTYxMjg4OjE2NzUzMzI1Nzk6c3BfbXRmOjIwMDgwMDkwOTE1Mzk4OjowOjo&url=%2FDopenain-Casual-College-Students-Backpack%2Fdp%2FB0BG2V1VJ7%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675332579%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,3.4,19
154,1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",689,https://amazon.com/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1675332579&sprefix=ba%2Caps%2C283&sr=8-13,3.9,"2,683"
155,1,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",565,https://amazon.com/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1675332579&sprefix=ba%2Caps%2C283&sr=8-14,4.3,"9,221"
156,1,Half Moon 35 ltrs (33 cms)backpack(Navy Laptop Bags_navy blue),689,https://amazon.com/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1675332579&sprefix=ba%2Caps%2C283&sr=8-15,3.9,"14,904"
157,1,DEIN KLEIDER Men's Nylon Messenger Bag,349,https://amazon.com/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1675332579&sprefix=ba%2Caps%2C283&sr=8-16,4.0,"4,395"
158,1,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",998,https://amazon.com/sspa/click?ie=UTF8&spc=MTo1MjI0Nzg2MjMxMjkxNTc1OjE2NzUzMzI1ODE6c3BfYXRmOjIwMTA0MTQwMjYzNjk4OjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675332581%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,3.9,684
159,1,"Amazon Basics - Laptop Backpack/Casual Backpack/College Bag for 15.6-inch Laptop, Water-Resistant, Lightweight, Sleek and Modern Design","1,209",https://amazon.com/sspa/click?ie=UTF8&spc=MTo1MjI0Nzg2MjMxMjkxNTc1OjE2NzUzMzI1ODE6c3BfYXRmOjIwMTE1NDYwNjg3MDk4OjowOjo&url=%2FAmazon-Basics-Modern-Lightweight-Backpack%2Fdp%2FB09W4ZPP3D%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675332581%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,1.0,1
160,1,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),565,https://amazon.com/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1675332581&sprefix=ba%2Caps%2C283&sr=8-3,4.3,"9,221"
161,1,American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),"1,299",https://amazon.com/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1675332581&sprefix=ba%2Caps%2C283&sr=8-4,4.1,"51,353"
162,1,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),499,https://amazon.com/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1675332581&sprefix=ba%2Caps%2C283&sr=8-5,3.9,461
163,1,Skybags Brat Black 46 Cms Casual Backpack,669,https://amazon.com/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675332581&sprefix=ba%2Caps%2C283&sr=8-6,4.1,"3,364"
164,1,Northzone Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L,510,https://amazon.com/Northzone-Waterproof-Backpack-Business-Dimensions/dp/B0BS6QQZYN/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1675332581&sprefix=ba%2Caps%2C283&sr=8-7,5.0,2
165,1,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,889,https://amazon.com/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1675332581&sprefix=ba%2Caps%2C283&sr=8-8,4.3,"5,313"
166,1,"TRUE HUMAN® Emperor Anti-Theft backpack With USB charging Port and anti -theft back pocket Laptop bag ,office bag ,college bags,travel bag ( legend )",699,https://amazon.com/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675332581&sprefix=ba%2Caps%2C283&sr=8-9,3.7,"1,701"
167,1,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black),565,https://amazon.com/Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1675332581&sprefix=ba%2Caps%2C283&sr=8-10,4.0,"6,982"
168,1,Red Lemon Bange Hard Ironlook Briefcase Laptop Bag Anti-Theft Hard Shell Unisex Laptop Backpack with USB Charging Backpack for Men and Women,"4,599",https://amazon.com/sspa/click?ie=UTF8&spc=MTo1MjI0Nzg2MjMxMjkxNTc1OjE2NzUzMzI1ODE6c3BfbXRmOjIwMTEwMDgyMjQxMjk4OjowOjo&url=%2FRed-Lemon-Ironlook-Briefcase-Anti-Theft%2Fdp%2FB09ZYMT7V1%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675332581%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.2,50
169,1,"POLESTAR Vintage 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack , Water Resistant and Light Weight, 1 year Warranty",549,https://amazon.com/sspa/click?ie=UTF8&spc=MTo1MjI0Nzg2MjMxMjkxNTc1OjE2NzUzMzI1ODE6c3BfbXRmOjIwMDc3MjE1ODgwNDk4OjowOjo&url=%2FPOLESTAR-Vintage-Laptop-Backpack-bagpack%2Fdp%2FB081GSQ9D9%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675332581%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,3.9,"8,340"
170,1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",689,https://amazon.com/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1675332581&sprefix=ba%2Caps%2C283&sr=8-13,3.9,"2,683"
171,1,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",565,https://amazon.com/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1675332581&sprefix=ba%2Caps%2C283&sr=8-14,4.3,"9,221"
172,1,Half Moon 35 ltrs (33 cms)backpack(Navy Laptop Bags_navy blue),689,https://amazon.com/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1675332581&sprefix=ba%2Caps%2C283&sr=8-15,3.9,"14,904"
173,1,DEIN KLEIDER Men's Nylon Messenger Bag,349,https://amazon.com/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1675332581&sprefix=ba%2Caps%2C283&sr=8-16,4.0,"4,395"
174,1,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",998,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0NTczNzc3MTA4MTM4MDEzOjE2NzUzMzI1ODM6c3BfYXRmOjIwMTA0MTQwMjYzNjk4OjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675332583%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,3.9,(684)
175,1,"Amazon Basics - Laptop Backpack/Casual Backpack/College Bag for 15.6-inch Laptop, Water-Resistant, Lightweight, Sleek and Modern Design","1,209",https://amazon.com/sspa/click?ie=UTF8&spc=MTo0NTczNzc3MTA4MTM4MDEzOjE2NzUzMzI1ODM6c3BfYXRmOjIwMTE1NDYwNjg3MDk4OjowOjo&url=%2FAmazon-Basics-Modern-Lightweight-Backpack%2Fdp%2FB09W4ZPP3D%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675332583%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,1.0,(1)
176,1,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),565,https://amazon.com/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1675332583&sprefix=ba%2Caps%2C283&sr=8-3,4.3,"(9,221)"
177,1,American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),"1,299",https://amazon.com/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1675332583&sprefix=ba%2Caps%2C283&sr=8-4,4.1,"(51,353)"
178,1,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),499,https://amazon.com/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1675332583&sprefix=ba%2Caps%2C283&sr=8-5,3.9,(461)
179,1,Skybags Brat Black 46 Cms Casual Backpack,669,https://amazon.com/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675332583&sprefix=ba%2Caps%2C283&sr=8-6,4.1,"(3,364)"
180,1,Northzone Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L,510,https://amazon.com/Northzone-Waterproof-Backpack-Business-Dimensions/dp/B0BS6QQZYN/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1675332583&sprefix=ba%2Caps%2C283&sr=8-7,5.0,(2)
181,1,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,889,https://amazon.com/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1675332583&sprefix=ba%2Caps%2C283&sr=8-8,4.3,"(5,313)"
182,1,"TRUE HUMAN® Emperor Anti-Theft backpack With USB charging Port and anti -theft back pocket Laptop bag ,office bag ,college bags,travel bag ( legend )",699,https://amazon.com/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675332583&sprefix=ba%2Caps%2C283&sr=8-9,3.7,"(1,701)"
183,1,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black),565,https://amazon.com/Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1675332583&sprefix=ba%2Caps%2C283&sr=8-10,4.0,"(6,982)"
184,1,Red Lemon Bange Hard Ironlook Briefcase Laptop Bag Anti-Theft Hard Shell Unisex Laptop Backpack with USB Charging Backpack for Men and Women,"4,599",https://amazon.com/sspa/click?ie=UTF8&spc=MTo0NTczNzc3MTA4MTM4MDEzOjE2NzUzMzI1ODM6c3BfbXRmOjIwMTEwMDgyMjQxMjk4OjowOjo&url=%2FRed-Lemon-Ironlook-Briefcase-Anti-Theft%2Fdp%2FB09ZYMT7V1%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675332583%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.2,(50)
185,1,Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"1,899",https://amazon.com/sspa/click?ie=UTF8&spc=MTo0NTczNzc3MTA4MTM4MDEzOjE2NzUzMzI1ODM6c3BfbXRmOjIwMDk4NDY0Mjg5Nzk4OjowOjo&url=%2FRed-Lemon-Backpack-Multifunctional-Charcoal%2Fdp%2FB0BGSV19KZ%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675332583%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.4,(423)
186,1,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",565,https://amazon.com/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1675332583&sprefix=ba%2Caps%2C283&sr=8-13,4.3,"(9,221)"
187,1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",689,https://amazon.com/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1675332583&sprefix=ba%2Caps%2C283&sr=8-14,3.9,"(2,683)"
188,1,Half Moon 35 ltrs (33 cms)backpack(Navy Laptop Bags_navy blue),689,https://amazon.com/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1675332583&sprefix=ba%2Caps%2C283&sr=8-15,3.9,"(14,904)"
189,1,DEIN KLEIDER Men's Nylon Messenger Bag,349,https://amazon.com/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1675332583&sprefix=ba%2Caps%2C283&sr=8-16,4.0,"(4,395)"
190,1,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",998,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3NTE1NDA3NTg4MDI5MDc3OjE2NzUzMzI1ODY6c3BfYXRmOjIwMTA0MTQwMjYzNjk4OjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675332586%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,3.9,684
191,1,"Amazon Basics - Laptop Backpack/Casual Backpack/College Bag for 15.6-inch Laptop, Water-Resistant, Lightweight, Sleek and Modern Design","1,209",https://amazon.com/sspa/click?ie=UTF8&spc=MTo3NTE1NDA3NTg4MDI5MDc3OjE2NzUzMzI1ODY6c3BfYXRmOjIwMTE1NDYwNjg3MDk4OjowOjo&url=%2FAmazon-Basics-Modern-Lightweight-Backpack%2Fdp%2FB09W4ZPP3D%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675332586%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,1.0,1
192,1,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),565,https://amazon.com/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1675332586&sprefix=ba%2Caps%2C283&sr=8-3,4.3,"9,221"
193,1,American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),"1,299",https://amazon.com/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1675332586&sprefix=ba%2Caps%2C283&sr=8-4,4.1,"51,353"
194,1,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),499,https://amazon.com/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1675332586&sprefix=ba%2Caps%2C283&sr=8-5,3.9,461
195,1,Skybags Brat Black 46 Cms Casual Backpack,669,https://amazon.com/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675332586&sprefix=ba%2Caps%2C283&sr=8-6,4.1,"3,364"
196,1,Northzone Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L,510,https://amazon.com/Northzone-Waterproof-Backpack-Business-Dimensions/dp/B0BS6QQZYN/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1675332586&sprefix=ba%2Caps%2C283&sr=8-7,5.0,2
197,1,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,889,https://amazon.com/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1675332586&sprefix=ba%2Caps%2C283&sr=8-8,4.3,"5,313"
198,1,"TRUE HUMAN® Emperor Anti-Theft backpack With USB charging Port and anti -theft back pocket Laptop bag ,office bag ,college bags,travel bag ( legend )",699,https://amazon.com/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675332586&sprefix=ba%2Caps%2C283&sr=8-9,3.7,"1,701"
199,1,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black),565,https://amazon.com/Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1675332586&sprefix=ba%2Caps%2C283&sr=8-10,4.0,"6,982"
200,1,Red Lemon Bange Hard Ironlook Briefcase Laptop Bag Anti-Theft Hard Shell Unisex Laptop Backpack with USB Charging Backpack for Men and Women,"4,599",https://amazon.com/sspa/click?ie=UTF8&spc=MTo3NTE1NDA3NTg4MDI5MDc3OjE2NzUzMzI1ODY6c3BfbXRmOjIwMTEwMDgyMjQxMjk4OjowOjo&url=%2FRed-Lemon-Ironlook-Briefcase-Anti-Theft%2Fdp%2FB09ZYMT7V1%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675332586%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.2,50
201,1,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),"1,424",https://amazon.com/sspa/click?ie=UTF8&spc=MTo3NTE1NDA3NTg4MDI5MDc3OjE2NzUzMzI1ODY6c3BfbXRmOjIwMTA3NTk1NzIyMzk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB08BYQZYYC%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675332586%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.3,"7,641"
202,1,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",689,https://amazon.com/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1675332586&sprefix=ba%2Caps%2C283&sr=8-13,3.9,"2,683"
203,1,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",565,https://amazon.com/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1675332586&sprefix=ba%2Caps%2C283&sr=8-14,4.3,"9,221"
204,1,Half Moon 35 ltrs (33 cms)backpack(Navy Laptop Bags_navy blue),689,https://amazon.com/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1675332586&sprefix=ba%2Caps%2C283&sr=8-15,3.9,"14,904"
205,1,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",998,https://amazon.com/sspa/click?ie=UTF8&spc=MTozNDg4OTI3NTUyMTAzOTA1OjE2NzUzMzI1ODg6c3BfYXRmOjIwMTA0MTQwMjYzNjk4OjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675332588%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,3.9,684
206,1,"Amazon Basics - Laptop Backpack/Casual Backpack/College Bag for 15.6-inch Laptop, Water-Resistant, Lightweight, Sleek and Modern Design","1,209",https://amazon.com/sspa/click?ie=UTF8&spc=MTozNDg4OTI3NTUyMTAzOTA1OjE2NzUzMzI1ODg6c3BfYXRmOjIwMTE1NDYwNjg3MDk4OjowOjo&url=%2FAmazon-Basics-Modern-Lightweight-Backpack%2Fdp%2FB09W4ZPP3D%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675332588%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,1.0,1
207,1,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),565,https://amazon.com/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1675332588&sprefix=ba%2Caps%2C283&sr=8-3,4.3,"9,221"
208,1,American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),"1,299",https://amazon.com/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1675332588&sprefix=ba%2Caps%2C283&sr=8-4,4.1,"51,353"
209,1,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),499,https://amazon.com/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1675332588&sprefix=ba%2Caps%2C283&sr=8-5,3.9,461
210,1,Skybags Brat Black 46 Cms Casual Backpack,669,https://amazon.com/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675332588&sprefix=ba%2Caps%2C283&sr=8-6,4.1,"3,364"
211,1,Northzone Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L,510,https://amazon.com/Northzone-Waterproof-Backpack-Business-Dimensions/dp/B0BS6QQZYN/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1675332588&sprefix=ba%2Caps%2C283&sr=8-7,5.0,2
212,1,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,889,https://amazon.com/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1675332588&sprefix=ba%2Caps%2C283&sr=8-8,4.3,"5,313"
